Date,P_t,p_t,D_t,d_t,Rf_t,rf_t,r_t+1,rx_t+1,Δd_t+1,dp_t
2015-06-01,40.26785125059052,3.69555341487482,0.6887137041754197,-0.3729296180155205,0.02,-3.912023005428146,-0.004050076102813729,4.601120109885277,-0.0062978587436300915,-4.068483032890341
2015-07-01,39.43486074525706,3.6746502155962757,0.684389912158613,-0.3792274767591506,0.01,-4.605170185988091,0.06690792988591804,3.2857837547541187,0.025377274472546618,-4.053877692355426
2015-08-01,41.42620799299955,3.7239137238530438,0.7019801144957978,-0.35385020228660397,0.04,-3.2188758248682006,-0.06064336673706007,4.544526819251031,0.0005630214210782802,-4.077763926139648
2015-09-01,38.338615616188704,3.6464576288849577,0.7023754556197472,-0.3532871808655257,0.01,-4.605170185988091,0.04491532725827557,4.650085513246366,0.005004011246197648,-3.9997448097504833
2015-10-01,39.37488554868878,3.6731281904416053,0.7058989587710078,-0.34828316961932804,0.01,-4.605170185988091,0.13662574106531378,4.7417959270534045,-0.13417842794232554,-4.021411360060934
2015-11-01,44.44262345435739,3.794198996655417,0.6172620693277304,-0.4824615975616536,0.01,-4.605170185988091,0.020034758047327537,1.6807659648689783,0.009955801851256607,-4.276660594217071
2015-12-01,44.714744576980834,3.8003033035371874,0.6234381008403355,-0.47250579571039697,0.19,-1.6607312068216509,-0.007335045692124372,1.9587778106807083,0.0017076441927266206,-4.272809099247584
2016-01-01,43.77655928024724,3.7790984978744135,0.6245036207983186,-0.47079815151767035,0.14,-1.9661128563728327,-0.02341419831655487,1.637317008505096,-0.10837142139650113,-4.249896649392084
2016-02-01,42.22299576060798,3.7429649958623696,0.5603635144432766,-0.5791695729141715,0.19,-1.6607312068216509,0.034924245871424606,1.272798601873042,-0.0016396858107310397,-4.322134568776541
2016-03-01,43.151900963732544,3.764726471338487,0.5594454472163858,-0.5808092587249025,0.29,-1.2378743560016174,0.06140717042860269,1.670845082862703,-0.01352178517399405,-4.345535730063389
2016-04-01,45.30531306339412,3.813424311779144,0.55193166045168,-0.5943310438988966,0.2,-1.6094379124341003,-0.025847121542139105,1.806734342206171,0.10037517611679553,-4.407755355678041
2016-05-01,43.56257014983028,3.7741982988455356,0.6102077123161758,-0.49395586778210104,0.16,-1.8325814637483102,0.03882634191134797,1.3481596618951102,-0.004109702395290016,-4.268154166627637
2016-06-01,44.66413732928012,3.7991708827230197,0.6077050862657555,-0.49806557017739106,0.27,-1.3093333199837622,-0.004655940754054646,1.422460414886091,0.0021011633045620592,-4.29723645290041
2016-07-01,43.85866617430157,3.7809723315446826,0.6089833163077722,-0.495964406872829,0.24,-1.4271163556401458,0.09518021577916538,1.7046181282132657,0.03129192413195098,-4.276936738417511
2016-08-01,47.55693900256472,3.8619277089978636,0.6283408639705875,-0.464672482740878,0.2,-1.6094379124341003,0.029303524672817025,1.3386368446565793,-0.005745513855757722,-4.326600191738741
2016-09-01,48.33616678920738,3.878180075259171,0.6247410740546212,-0.47041799659663575,0.27,-1.3093333199837622,0.029468736259617496,1.6389066486937178,-0.001704889292993006,-4.348598071855807
2016-10-01,49.14762096557797,3.8948284418729164,0.623676867121848,-0.47212288588962875,0.2,-1.6094379124341003,0.006721656367821089,1.433838012007967,0.03352797865285634,-4.366951327762545
2016-11-01,48.8382054693496,3.8885129055156513,0.6449419880514698,-0.4385949072367724,0.24,-1.4271163556401458,-0.004792847137027233,1.1346414360513375,-0.005609148437941303,-4.327107812752423
2016-12-01,47.97469636841733,3.870673712919433,0.6413345395220581,-0.4442040556747137,0.32,-1.1394342831883648,0.04356645877433037,0.8645470108441606,0.00199824627766948,-4.314877768594147
2017-01-01,49.44862082995036,3.9009341674866653,0.6426173651523103,-0.44220580939704424,0.44,-0.8209805520698302,0.07762292150978874,0.7707701020697341,0.015221596285567407,-4.34313997688371
2017-02-01,52.7439143895602,3.9654483986783338,0.6524738526785707,-0.42698421311147683,0.5,-0.6931471805599453,0.06892486003536288,0.8454536495343592,0.007624076778874667,-4.39243261178981
2017-03-01,55.81178434255744,4.021985036024742,0.6574673747373944,-0.41936013633260216,0.46,-0.7765287894989963,0.025901767395407907,0.3270068601793295,0.022892869894685308,-4.4413451723573445
2017-04-01,56.59417070367006,4.035905988803954,0.6726922959558818,-0.39646726643791685,0.74,-0.3011050927839216,0.06195603806887449,0.46243360466599975,0.1311142168367715,-4.43237325524187
2017-05-01,59.406374809559146,4.084401540636465,0.7669351360294112,-0.26535304960114536,0.67,-0.40047756659712525,0.04542918414325581,0.24388012286709412,0.001790845989729839,-4.349754590237611
2017-06-01,61.373645860232216,4.116980522494213,0.7683098293067222,-0.2635622036114155,0.82,-0.19845093872383832,-0.017794362313977574,0.15655902483080023,0.04511197082344218,-4.380542726105628
2017-07-01,59.5118196733108,4.0861749427949015,0.8037634795168062,-0.21845023278797335,0.84,-0.1743533871447778,0.07482528650115365,0.07482528650115365,0.012600334156230492,-4.304625175582875
2017-08-01,63.27028040149632,4.147415714972843,0.8139552429096633,-0.20584989863174286,1.0,0.0,0.01406444258805499,0.054886437108310156,0.007079106098208998,-4.353265613604586
2017-09-01,63.34571368428839,4.148607243614408,0.8197377618172262,-0.19877079253353386,0.96,-0.040821994520255166,0.019397986609950946,0.060219981130206116,0.005561044845532381,-4.3473780361479415
2017-10-01,63.75682949619133,4.155076307652617,0.8243090590861338,-0.19320974768800148,0.96,-0.040821994520255166,0.0727179785770426,0.014449070453066773,0.010985033158464247,-4.348286055340619
2017-11-01,67.68111727518193,4.214807223364752,0.8334140391281507,-0.18222471452953723,1.06,0.058268908123975824,0.0029141239047138084,-0.12811413850169018,0.00702625533841067,-4.3970319378942895
2017-12-01,67.04720656536207,4.205396946896524,0.8392904393382348,-0.17519845919112656,1.14,0.131028262406404,0.022961599247011168,-0.22389847868451465,0.00269347555320143,-4.380595406087651
2018-01-01,67.75410172606215,4.215885000009311,0.8415540948004196,-0.17250498363792513,1.28,0.2468600779315258,0.09006003315779282,-0.25352967123228404,0.01102128305877581,-4.388389983647236
2018-02-01,73.21972671727171,4.293464875334288,0.8508804002100835,-0.16148370057914932,1.41,0.34358970439007686,-0.007685214918182061,-0.41315032302634647,0.02352266280727247,-4.454948575913437
2018-03-01,71.80487471117692,4.273952366662886,0.8711326323529405,-0.13796103777187685,1.5,0.4054651081081644,-0.008711343312625235,-0.49729135813129616,0.005002429454449425,-4.411913404434763
2018-04-01,70.32462152563222,4.253121972571638,0.8755013298319321,-0.13295860831742742,1.63,0.4885800148186709,0.03703821917712781,-0.4817555742380397,-0.11290634726556525,-4.386080580889065
2018-05-01,72.17554746468026,4.279101310759999,0.782027826286764,-0.24586495558299268,1.68,0.5187937934151675,0.06817376115056514,-0.48571135207587246,0.021459763967656892,-4.524966266342991
2018-06-01,76.4216311302255,4.33626578607552,0.7989913241859236,-0.2244051916153358,1.74,0.5538851132264376,-0.006070726504424372,-0.5770502730901622,0.13768305731163272,-4.560670977690856
2018-07-01,75.0585248272459,4.318268140266291,0.9169318441439069,-0.08672213430370306,1.77,0.5709795465857378,0.03772459359510621,-0.619795409321688,0.012700008578192715,-4.404990274569994
2018-08-01,76.99159694131181,4.343696285266189,0.9286511465336129,-0.07402212572551034,1.93,0.6575200029167941,0.04091273768168384,-0.6269166348939716,0.00987206302174777,-4.417718410991699
2018-09-01,79.24158581064529,4.372501234384329,0.9378642505252094,-0.06415006270376257,1.95,0.6678293725756554,0.008784999851009707,-0.747336979870324,0.002711651703391736,-4.436651297088091
2018-10-01,79.00320800700608,4.369488459326173,0.9404108629201674,-0.061438411000370834,2.13,0.7561219797213337,-0.0544550581540595,-0.8474475736837209,0.004923208940486791,-4.430926870326544
2018-11-01,73.9317361872737,4.303142183498233,0.9450521176470582,-0.05651520205988404,2.21,0.7929925155296614,-0.004593086432614857,-0.841840610966317,0.022266533495858713,-4.359657385558117
2018-12-01,72.64344749919003,4.285563193232787,0.9663311785714279,-0.03424866856402533,2.31,0.8372475245337022,-0.07365155863442453,-0.965649597939535,0.0018231698431384058,-4.319811861796812
2019-01-01,66.59789648777296,4.198672992779876,0.9680945714285709,-0.032425498720886924,2.44,0.8919980393051105,0.0955375004334614,-0.7840892470691022,0.020304170769179987,-4.231098491500763
2019-02-01,72.20323630998364,4.2794848691322045,0.9879518394170163,-0.012121327951706938,2.41,0.8796267475025636,0.049156390662530705,-0.8428416486425797,-0.007505842818226969,-4.291606197083912
2019-03-01,74.82499875660453,4.315152037121383,0.9805641881565121,-0.019627170769933908,2.44,0.8919980393051105,0.06673538342514339,-0.8170321567434516,0.011943691666086793,-4.334779207891317
2019-04-01,78.94191817037698,4.368712369032173,0.9923459633665962,-0.007683479103847116,2.42,0.883767540168595,0.06194195681685186,-0.8218255833517432,0.010153088084583383,-4.376395848136021
2019-05-01,82.93319602260567,4.418035416519567,1.0024726609768904,0.0024696089807362664,2.42,0.883767540168595,-0.05801713187706747,-0.912432460033135,-0.0006483354709515849,-4.41556580753883
2019-06-01,77.32449483583453,4.348010785550563,1.001822933035714,0.0018212735097846815,2.35,0.8544153281560676,0.10671491859593202,-0.6680122489564362,-0.15943175231714024,-4.346189512040778
2019-07-01,85.0925551702996,4.443739548442212,0.8541824393382349,-0.15761047880735557,2.17,0.7747271675523681,0.029069603234510622,-0.7176183442534645,0.013752082772312879,-4.601350027249568
2019-08-01,86.7198940559345,4.462683316010867,0.8660103698792012,-0.1438583960350427,2.11,0.7466879474879751,0.015847065576702346,-0.726090279152675,0.009185693450447258,-4.60654171204591
2019-09-01,87.22599398789283,4.468502382684524,0.8740019234506299,-0.13467270258459543,2.1,0.7419373447293773,0.00827272580189342,-0.5739428940507703,0.01389259617794121,-4.603175085269119
2019-10-01,87.0659806968785,4.466666230030218,0.8862288142069323,-0.12078010640665422,1.79,0.5822156198526637,0.06824801427771883,-0.38917683276115667,0.022731510129455193,-4.587446336436872
2019-11-01,92.25488508110789,4.524555236327338,0.9066048450630247,-0.09804859627719903,1.58,0.4574248470388755,0.03579129232602482,-0.446634856918268,0.009397627036414752,-4.622603832604536
2019-12-01,94.6774116743262,4.5504754466540875,0.9151649385504197,-0.08865096924078428,1.62,0.4824261492442928,0.05296010367173968,-0.339081984104284,0.0031049769884187034,-4.6391264158948715
2020-01-01,98.86804268653152,4.593786058874117,0.9180109206932767,-0.08554599225236557,1.48,0.3920420877760237,0.02456608649482635,-0.4201197347666194,0.005917629037493322,-4.679332051126482
2020-02-01,100.3892543598884,4.609055173241729,0.9234594741334029,-0.07962836321487225,1.56,0.44468582126144574,-0.05328859414861836,-0.4248521505811014,0.016513363264020947,-4.688683536456601
2020-03-01,94.2978213260404,4.546458085725015,0.9388355014443273,-0.0631149999508513,1.45,0.371563556432483,-0.13425983590509766,3.372298061414884,-0.003680101905548752,-4.6095730856758665
2020-04-01,81.64067690863328,4.402327629291804,0.9353868407300415,-0.06679510185640006,0.03,-3.506557897319982,0.16707538110242706,2.4696604740964725,-0.007793728821117715,-4.469122731148204
2020-05-01,95.40192257932252,4.558098731074263,0.9281250244222684,-0.07458883067751777,0.1,-2.3025850929940455,0.10996304329840567,2.230226579498497,0.01583952107103203,-4.632687561751781
2020-06-01,105.44889204642352,4.658226399960373,0.9429431263130247,-0.05874930960648574,0.12,-2.120263536200091,0.07411733047444836,2.1943808666745395,0.012561663575633507,-4.716975709566859
2020-07-01,112.5423127753394,4.723329264490073,0.9548627691701675,-0.046187646030852236,0.12,-2.120263536200091,0.05398101498123721,2.4619266236331097,-0.006954041646120422,-4.769516910520926
2020-08-01,117.79194569775537,4.768919896195379,0.9482456482405457,-0.05314168767697266,0.09,-2.4079456086518722,0.13474010574371453,2.5426857143955868,0.014400384514825275,-4.822061583872351
2020-09-01,133.69034033437734,4.895526232689878,0.9619995431985289,-0.038741303162147384,0.09,-2.4079456086518722,-0.06729974973233115,2.340645858919541,0.0023571175962939644,-4.934267535852026
2020-10-01,124.09403926346984,4.821039659336372,0.9642697637867642,-0.03638418556585342,0.09,-2.4079456086518722,-0.021515338630913115,2.5042133056773426,0.01469034337105534,-4.857423844902225
2020-11-01,120.5024131557771,4.79166977891921,0.9785397767857138,-0.02169384219479808,0.08,-2.5257286443082556,0.13542363920344652,2.7946836761362244,0.1559013559221898,-4.813363621114008
2020-12-01,136.68071437633336,4.917647653867419,1.1436301139705878,0.1342075137273917,0.07,-2.659260036932778,0.03794516175001374,2.5636738060582696,0.000743705484534507,-4.783440140140028
2021-01-01,140.7878697647267,4.947254287773468,1.1444809543067223,0.1349512192119262,0.08,-2.5257286443082556,0.03173226279873119,2.8451429795587675,0.009575088539091725,-4.812303068561542
2021-02-01,144.143988548958,4.970812720467397,1.1554920929621844,0.14452630775101794,0.06,-2.8134107167600364,0.026669889046342675,3.5332277863663246,0.0050695528840250526,-4.82628641271638
2021-03-01,146.85679329944256,4.989457916700251,1.1613647946428567,0.149595860635043,0.03,-3.506557897319982,0.03659409417462384,3.9486170996027696,-0.012274064626461412,-4.839862056065208
2021-04-01,151.14969312944334,5.018270690984857,1.1471972526260499,0.13732179600858158,0.02,-3.912023005428146,0.05461947113425074,4.659789657122341,0.0319835717397885,-4.880948894976275
2021-05-01,158.393782431338,5.065084226282521,1.1844817862394952,0.16930536774837007,0.01,-4.605170185988091,-0.0015857349625438078,4.603584451025547,0.004265906714239431,-4.895778858534151
2021-06-01,156.96400316047067,5.056016499827136,1.1895454679621842,0.1735712744626095,0.01,-4.605170185988091,0.06438265893096043,3.0601149324849515,0.00307928290043738,-4.882445225364526
2021-07-01,166.13921385652878,5.112826074586373,1.193214060399159,0.17665055736304688,0.05,-2.995732273553991,0.051401177711918704,3.0471334512659096,0.01250453959343828,-4.936175517223326
2021-08-01,173.6394778870735,5.156981183556758,1.208228330488445,0.18915509695648516,0.05,-2.995732273553991,0.06663082733387274,3.2855066522020735,0.004778354332452606,-4.967826086600273
2021-09-01,184.3147237967042,5.216644751862922,1.2140154891018902,0.19393345128893777,0.04,-3.2188758248682006,-0.0475449986227246,2.478183645685531,0.0025017507025056063,-5.022711300573984
2021-10-01,174.60360940514488,5.1625183156153405,1.2170564554884449,0.19643520199144338,0.08,-2.5257286443082556,0.06603493553698296,3.061767209090974,0.0199163821585161,-4.966083113623897
2021-11-01,185.20582954022055,5.22146779871572,1.2415388076418061,0.21635158414995947,0.05,-2.995732273553991,0.003989018673969261,2.4119346273258415,-0.13131833361435205,-5.00511621456576
2021-12-01,184.85937792363288,5.219595416709434,1.0887532677258398,0.08503325053560742,0.09,-2.4079456086518722,0.05894757584500174,2.872358292605038,0.0016933427894436776,-5.1345621661738265
