,Date,P_t,p_t,D_t,d_t,Rf_t,rf_t,r_t+1,rx_t+1,Δd_t+1,dp_t,rx_t+1_fitted,Δd_t+1_fitted,dp_t_fitted,D_t_PVM,P_t_PVM,Mispricing Actual-PVM,Mispricing Ratio PVM,Nature
46,2006-12-01,10.011690143464492,2.30375342457528,0.1272307544642852,-2.0617528769206803,5.21,1.6505798557652755,0.011757719858926305,-1.5463868981876236,0.00038176822929703036,-4.3655063014959605,-1.4914590571519555,0.031235923085190187,-4.3572661666452035,0.032439243506040265,2.531671602078683,7.4800185413858085,2.9545769424613284,In-Sample Training
47,2007-01-01,10.002931551835616,2.3028782052160226,0.1272793363970583,-2.0613711086913833,4.75,1.55814461804655,0.03700701684935239,-1.570428892914075,0.02954298566610225,-4.364249313907406,-1.444050640049514,0.02794271985670116,-4.3727199483112935,0.03335846719500053,2.643956047520863,7.358975504314753,2.783319908519275,In-Sample Training
48,2007-02-01,10.245766918354924,2.326864636708085,0.13109564298844478,-2.031828123025281,4.99,1.6074359097634274,-0.027183856338742884,-1.6854119329422754,0.013570296469343823,-4.358692759733366,-1.4344415272917512,0.021107368376373947,-4.343218514465058,0.03407006015903162,2.621855394291737,7.623911524063187,2.9078306685646544,In-Sample Training
49,2007-03-01,9.843331784189935,2.28679424970775,0.1328867753413859,-2.018257826555937,5.25,1.6582280766035324,0.01646949032987207,-1.6068713272732198,0.020271066532304483,-4.305052076263687,-1.521613199793646,0.026690850166935287,-4.355676187608609,0.03499166350636028,2.726532774986344,7.116799009203591,2.6102011589569964,In-Sample Training
50,2007-04-01,9.870802302289158,2.2895811371011723,0.1356080200892851,-1.9979867600236327,5.07,1.623340817603092,0.11477589106301392,-1.4306566913951742,0.0008381564083026483,-4.287567897124805,-1.4893970765417361,0.012152839932820014,-4.289999174801349,0.03541950607736348,2.5844341417940484,7.28636816049511,2.8193282400444915,In-Sample Training
51,2007-05-01,10.921145694784254,2.3907008819181295,0.13572172846638592,-1.99714860361533,4.69,1.545432582458188,0.05261518935717047,-1.5160007285566748,0.009781313715569562,-4.38784948553346,-1.3631395757781326,0.019745100162895213,-4.292381002053691,0.036125817924389986,2.642257091401929,8.278888603382326,3.1332638411009857,In-Sample Training
52,2007-06-01,11.368479681929117,2.4308445857111542,0.1370557790178565,-1.9873672898997605,4.8,1.5686159179138452,0.012212063305749225,-1.4417409462879562,0.005555440800819156,-4.418211875610915,-1.3941372395853076,0.040336276317173514,-4.391563609613858,0.037612786685181,3.037857188365753,8.330622493563364,2.7422692960905475,In-Sample Training
53,2007-07-01,11.370321817790009,2.431006611477107,0.1378193031775203,-1.9818118490989414,4.28,1.4539530095937054,0.021961087597964557,-1.5974271556893038,0.016922406527646983,-4.412818460576048,-1.349487699475305,0.034588057263005845,-4.421293590454839,0.0389365002814008,3.239666630646576,8.130655187143432,2.509719707030692,In-Sample Training
54,2007-08-01,11.481249644225384,2.4407152389938522,0.14017138274684798,-1.9648894425712944,5.05,1.6193882432872684,0.020084690836378927,-1.3711972117945506,0.011001692939975216,-4.405604681565147,-1.4151064590076572,0.026239608280008375,-4.406433318151882,0.03997170103224412,3.276742434629662,8.204507209595722,2.5038608841780987,In-Sample Training
55,2007-09-01,11.571344187123184,2.4485317131196993,0.1417220194327724,-1.9538877496313192,4.02,1.3912819026309295,0.08413370475790438,-1.1743272848521014,0.3461306323776716,-4.402419462751018,-1.3197942781114083,0.028975696679431118,-4.399765156205854,0.04114685210831007,3.3506598729689965,8.220684314154187,2.453452342469454,In-Sample Training
56,2007-10-01,12.37279895884024,2.5155004307235487,0.20033644170167988,-1.6077571172536476,3.52,1.2584609896100056,0.10704932176319897,-1.2539272313724017,0.008381995808189213,-4.123257547977197,-1.1599504460823153,-0.007906233613655167,-4.06366815153624,0.040822818115204995,2.375372019862496,9.997426938977744,4.2087836580463165,In-Sample Training
57,2007-11-01,13.549554222490356,2.606353648075337,0.2020227182247891,-1.5993751214454583,3.9,1.3609765531356006,-0.01691746916597175,-1.306150117442731,0.009387225591494186,-4.205728769520795,-1.1212330187003365,0.023580534515958984,-4.127192790653993,0.041796881317739155,2.591557998802656,10.957996223687699,4.228343038724382,In-Sample Training
58,2007-12-01,13.124723959072425,2.5744977765667985,0.203928080094537,-1.5899878958539642,3.63,1.2892326482767593,0.04484029818006543,-0.970390381548993,0.0037210570624430783,-4.164485672420763,-1.206782027436771,0.024815282387283588,-4.2096273610256505,0.04284705906835133,2.8849543931107444,10.23976956596168,3.54936965049229,In-Sample Training
59,2008-01-01,13.515846448410455,2.6038628080602573,0.20468832169117568,-1.586266838791521,2.76,1.0152306797290584,-0.14134048745057506,-0.7009562753859977,0.014981914768581683,-4.190129646851778,-0.964641213976037,0.004626377488029854,-4.163819319028642,0.04304574498149245,2.7685602702497216,10.747286178160733,3.881904357888997,In-Sample Training
60,2008-02-01,11.556711683331542,2.4472663663196097,0.2077780317752094,-1.5712849240229394,1.75,0.5596157879354227,-0.053980132442571854,-0.7815287397198495,0.007249650600677615,-4.018551290342549,-0.7053315574267474,0.014324729598449326,-4.182383392454434,0.04366680125035854,2.86112879368029,8.695582889651252,3.0392140713337357,In-Sample Training
61,2008-03-01,10.754652543697787,2.375338455707617,0.20928982326680612,-1.5640352734222618,2.07,0.7275486072772777,0.08070309584684936,-0.35755183508430594,0.030683689560781602,-3.939373729129879,-0.6150384963269815,-0.026928213848717353,-4.017059808515892,0.042506623155804786,2.3607147474704533,8.393937796227334,3.555676434529663,In-Sample Training
62,2008-04-01,11.429222641191876,2.436173465099496,0.21581114469537752,-1.5333515838614802,1.55,0.4382549309311553,0.09597032435948527,-0.11104384502484085,0.01991262574155006,-3.969525048960976,-0.40168464748293453,-0.0218658862318597,-3.910698113528287,0.041587266078140055,2.0766101964963655,9.35261244469551,4.503788173859079,In-Sample Training
63,2008-05-01,12.342699944386023,2.5130647906863497,0.2201515825892851,-1.5134389581199301,1.23,0.20701416938432612,0.023269851311256907,-0.6598269933951869,0.00608510349963276,-4.02650374880628,-0.14922617437526364,0.001842835615425309,-3.960181571682855,0.04166397523268907,2.185977604716956,10.156722339669066,4.64630667658838,In-Sample Training
64,2008-06-01,12.410567286134768,2.5185483101890593,0.2214953119747893,-1.5073538546202974,1.98,0.6830968447064438,-0.06074974085608761,-0.7130749268957778,-0.008046952157527043,-4.025902164809357,-0.42906203283398137,0.008019338270478849,-4.043190660726543,0.04199943603280673,2.3943015792314037,10.016265706903365,4.183376811754304,In-Sample Training
65,2008-07-01,11.475900054838853,2.4402491890221887,0.2197201018907557,-1.5154008067778244,1.92,0.6523251860396901,-0.03595038393073006,-0.4546607187889151,0.02081878887166355,-3.9556499958000133,-0.6117637615991567,-0.0004080577182812295,-4.045639968658367,0.041982301334980696,2.399193939408174,9.076706115430678,3.783231512192672,In-Sample Training
66,2008-08-01,10.858394132434007,2.3849384336303316,0.22434235622373888,-1.4945820179061609,1.52,0.41871033485818504,0.041031525054292785,-0.4475484897643781,0.005971770910184526,-3.8795204515364925,-0.43990046631985735,-0.021289776210942746,-3.9390457818135225,0.041097954708220495,2.111183855922399,8.747210276511609,4.143272624965132,In-Sample Training
67,2008-09-01,11.082846227368073,2.4053985280575505,0.22568608560924308,-1.4886102469959763,1.63,0.4885800148186709,-0.11359552511020349,0.3019199188514623,-0.2947006726606891,-3.8940087750535266,-0.36149257531417023,-0.022059246471619498,-3.8827760688780653,0.040201291018688634,1.9521276882187448,9.130718539149328,4.677316240251078,In-Sample Training
68,2008-10-01,9.744967619191948,2.276751010141479,0.1680807232142851,-1.7833109196566654,0.66,-0.4155154439616658,-0.12331237429662746,1.9969511619034634,0.021600654910860495,-4.060061929798144,0.13578569620277903,0.024284446908927726,-4.189444761605384,0.041189507719132476,2.717936736039021,7.027030883152927,2.585428420748952,In-Sample Training
69,2008-11-01,8.465233306952229,2.135967576569996,0.1717508730304616,-1.761710264745805,0.12,-2.120263536200091,-0.15496263371916935,2.252982974932703,0.000193554983684896,-3.897677841315801,1.473948606541473,-0.024938373056130447,-4.023933796955632,0.04017501093689302,2.2466128946291395,6.218620412323089,2.7679981839281798,In-Sample Training
70,2008-12-01,7.105827353843839,1.9609152014753501,0.1717841194852936,-1.76151670976212,0.09,-2.4079456086518722,0.12261260055330826,2.329887513743029,0.0014931812666081345,-3.72243191123747,2.1953469276066775,-0.03255246899670916,-3.9062867296279333,0.038888272026983126,1.9332918379100243,5.172535515933815,2.6755068295977287,In-Sample Training
71,2009-01-01,7.842871405450361,2.0596050180041017,0.172040815913865,-1.760023528495512,0.11,-2.2072749131897207,-0.028435853672924328,1.868684131212957,0.021698996737764986,-3.8196285464996134,2.3280337450844497,-0.05260880141849911,-3.7318178301462503,0.03689529047287049,1.540560736255772,6.302310669194589,4.090919962371575,In-Sample Training
72,2009-02-01,7.455854762310333,2.0089995978896944,0.1758147259716381,-1.738324531757747,0.15,-1.8971199848858813,-0.0019659691229551475,1.830615494625355,0.040421985282155015,-3.747324129647441,1.9615646118999672,-0.00710227904717331,-3.8270013853498694,0.036634178168223425,1.6824107595777236,5.773444002732609,3.4316494767197723,In-Sample Training
73,2009-03-01,7.262882229848568,1.982776751409069,0.1830670963760499,-1.697902546475592,0.16,-1.8325814637483102,0.1399862339176828,1.8547846620096093,-0.045068542798311295,-3.680679297884661,1.8381022696491853,-0.0357401045166188,-3.723253483918239,0.03534798996894931,1.4633666924352984,5.79951553741327,3.9631321167778255,In-Sample Training
74,2009-04-01,8.157629439587696,2.0989536169154044,0.1749996877626045,-1.7429710892739032,0.18,-1.7147984280919266,0.09998710533723398,2.9133978220972705,0.022086741048052527,-3.8419247061893076,1.841489057760588,-0.027432845722678234,-3.741785760179022,0.034391473976979364,1.4503996880067447,6.707229751580951,4.62440098894296,In-Sample Training
75,2009-05-01,8.821980583653666,2.1772464007795853,0.17890786108193218,-1.7208843482258507,0.06,-2.8134107167600364,0.08782824490724814,2.128049073433803,0.0020161118433701386,-3.898130749005436,2.480797229956278,-0.0002983571902714921,-3.8273348003769874,0.03438121456399522,1.5794707907309788,7.242509792922687,4.585402804170158,In-Sample Training
76,2009-06-01,9.44001571304251,2.244957644673239,0.1792689231880247,-1.7188682363824805,0.13,-2.0402208285265546,0.03436330759360327,2.074584136120158,0.0004869495356907283,-3.96382588105572,2.328544331164946,-0.002205371748138618,-3.9302069303932305,0.03430547475264692,1.7467494553205247,7.693266257721985,4.404332993657803,In-Sample Training
77,2009-07-01,9.587878266098995,2.260499620006242,0.1793562393644953,-1.7183812868467898,0.13,-2.0402208285265546,0.0794164475632626,2.045529303936095,0.020538341718743913,-3.978880906853032,2.051298607463005,0.002811842138014331,-3.9847889308476394,0.034402072076688876,1.849934899882326,7.737943366216669,4.1828192801319,In-Sample Training
78,2009-08-01,10.185868797589,2.3210013477186475,0.1830780077468482,-1.697842945128046,0.14,-1.9661128563728327,0.040261162422949734,2.5659898067312055,0.0017411573888908016,-4.018844292846693,2.0317380594577275,-0.00601988336379311,-3.9773652134841813,0.0341955977146379,1.825231536844488,8.360637260744513,4.580589964601762,In-Sample Training
79,2009-09-01,10.4167765225949,2.3434176336278005,0.183397053046218,-1.696101787739155,0.08,-2.5257286443082556,0.0686097824867273,3.575167679806709,0.0161953103633512,-4.039519421366956,2.3500132538386262,0.0077588710581557585,-4.029999378953441,0.034461948904134516,1.9388594445762066,8.477917078018693,4.372631085628687,In-Sample Training
80,2009-10-01,10.960437865880856,2.39429223198834,0.1863914070378147,-1.679906477375804,0.03,-3.506557897319982,0.055630219960012994,4.660800405948104,-0.008622142640152042,-4.074198709364144,3.1800072642422528,0.0026952151877703834,-4.029393645502425,0.034554956553733945,1.9429148913913243,9.01752297448953,4.641234165451308,In-Sample Training
81,2009-11-01,11.395324755084363,2.4332031620795456,0.18479122216386512,-1.688528620015956,0.01,-4.605170185988091,0.11741765794641891,2.525363266598291,-0.0036068458658722324,-4.121731782095502,4.198628516552374,0.01283809829050142,-4.091385151713645,0.035001436325731036,2.093880349763668,9.301444405320694,4.442204353448624,In-Sample Training
82,2009-12-01,12.6112837560334,2.534591949397264,0.1841259092699575,-1.6921354658818282,0.09,-2.4079456086518722,0.04282082480247962,3.26169664967068,0.0007841164506678933,-4.226727415279092,3.161187917389666,0.0057803885921133835,-4.180981427878496,0.035204344106909986,2.303421522520133,10.307862233513266,4.475022106347089,In-Sample Training
83,2010-01-01,12.973475787084269,2.562906949094363,0.18427034204306672,-1.6913513494311603,0.04,-3.2188758248682006,-0.0633545196056875,2.9323777539483036,0.009349776587570746,-4.2542582985255235,2.947116974922564,0.030160900427928516,-4.2384826305284715,0.03628231336994236,2.5144591710419455,10.459016616042323,4.159549193120642,In-Sample Training
84,2010-02-01,12.004927468595696,2.4853171878886755,0.1860013080357137,-1.6820015728435895,0.05,-2.995732273553991,0.05564801452531541,2.4635936231771876,0.004954704116172826,-4.167318760732265,2.9919670340063016,0.017863386110683277,-4.271323163940924,0.036936261819970694,2.645239630145109,9.359687838450586,3.5383137814010235,In-Sample Training
85,2010-03-01,12.497323203307552,2.525514477640816,0.1869251763392851,-1.6770468687274167,0.09,-2.4079456086518722,0.07007943693781152,1.9026609006861217,0.0001931505800201183,-4.202561346368233,2.6172531079496104,-0.0045388182554698675,-4.185835348694084,0.03676899472515902,2.4175026030863553,10.079820600221197,4.169517992391231,In-Sample Training
86,2010-04-01,13.206968499480611,2.580744606920685,0.1869612845325624,-1.6768537181473966,0.16,-1.8325814637483102,0.022246387232732194,1.9883592436055648,0.0062791192203668356,-4.257598325068082,2.0668605834996425,0.016230120270056436,-4.230395632275033,0.0373706290236113,2.569022378234825,10.637946121245786,4.140853817145461,In-Sample Training
87,2010-05-01,13.314398957353804,2.5888460779807123,0.1881389301470582,-1.6705745989270298,0.14,-1.9661128563728327,-0.10344374675381171,1.862669109619021,0.005853688643302268,-4.259420676907742,1.9415771661154722,0.023631270207340904,-4.269466992424527,0.03826426170752562,2.735264277893721,10.579134679460083,3.867682828661259,In-Sample Training
88,2010-06-01,11.837695231191624,2.4712889509795004,0.1892434665178565,-1.6647209102837275,0.14,-1.9661128563728327,-0.03901138875210816,1.793570074996202,0.0007109215047804707,-4.1360098612632274,1.9038833056212578,0.01635131986613958,-4.27303621232479,0.038895076159808806,2.790298555050393,9.047396676141231,3.242447536578333,In-Sample Training
89,2010-07-01,11.205517575993914,2.416406297707194,0.1893780516018901,-1.664009988778947,0.16,-1.8325814637483102,0.11430371387540672,2.0804165702482393,0.013590516015597576,-4.080416286486141,1.8572449684318408,-0.011597792050668687,-4.148928504652941,0.03844658493584449,2.436208894778841,8.769308681215072,3.5995717362369906,In-Sample Training
90,2010-08-01,12.350831909422144,2.513723421892143,0.1919693658088229,-1.6504194727633494,0.14,-1.9661128563728327,0.022478834264485534,1.8550602980127957,0.005220240340476856,-4.164142894655493,1.9953899635534076,-0.007158663000310539,-4.077876535926266,0.038172341569860255,2.2529319743668483,10.097899935055295,4.482114884047111,In-Sample Training
91,2010-09-01,12.437283289744007,2.520698678392732,0.1929741122636548,-1.6451992324228726,0.16,-1.8325814637483102,0.0977077557603836,1.994827740646265,0.08106328900069126,-4.1658979108156045,1.893430746507518,0.022364785278616628,-4.183544787427096,0.039035675951510404,2.5606611949406197,9.876622094803388,3.8570593073061428,In-Sample Training
92,2010-10-01,13.4869223368675,2.601720500148415,0.2092687551207976,-1.5641359434221813,0.15,-1.8971199848858813,0.0925200024295326,2.0586328588023655,0.03095568156659745,-4.165856443570596,1.9344883736888647,0.0013702041223555561,-4.100624350545092,0.03908919945630754,2.360126623579149,11.126795713288352,4.714490994730819,In-Sample Training
93,2010-11-01,14.561236551211472,2.678362967130185,0.2158481210609236,-1.5331802618555839,0.14,-1.9661128563728327,0.024779645180051373,1.7967364871119265,0.009526452150084408,-4.211543228985769,2.005455119879246,0.019722749494012648,-4.154610939963132,0.03986779876610012,2.5406618312380003,12.020574719973471,4.731276934292413,In-Sample Training
94,2010-12-01,14.706478691127682,2.688288123980543,0.21791421349789838,-1.5236538097054995,0.17,-1.7719568419318752,0.052191122746676186,2.711451159679454,-0.0009554858010967227,-4.211941933686043,1.85870812549536,0.02286172655474905,-4.226217872041838,0.040789743954365965,2.792377180847707,11.914101510279975,4.266651937996107,In-Sample Training
95,2011-01-01,15.268384735006055,2.725784333347662,0.21770609900210008,-1.5246092955065962,0.07,-2.659260036932778,0.061036524723395796,1.893617988471706,0.03527924631795676,-4.250393628854258,2.391835981249872,0.0162240949456236,-4.2175213262344045,0.041456918147343744,2.8134762497983443,12.45490848520771,4.426875288568871,In-Sample Training
