Date,NDX_actual,NDX_fair_PVM,NDX_mispricing,NDX_mispricing_pct,P_t,P_t_PVM,sample
2022-03-01,14838.490234375,13769.871851018444,1068.6183833565556,0.07760554309570566,166.07110889293563,180.93751219460984,test
2022-04-01,12854.7998046875,13516.287325194164,-661.4875205066637,-0.048940030985702765,177.80508348721415,177.2496215201285,test
2022-05-01,12642.099609375,13923.724481203742,-1281.6248718287425,-0.09204612412137747,157.65126717341047,183.17499761790398,test
2022-06-01,11503.7197265625,13737.089702900339,-2233.369976337839,-0.16257955830821302,153.77721333904427,180.46076000343712,test
2022-07-01,12947.9697265625,13511.270667203711,-563.3009406412111,-0.041691189120245165,140.01217748237258,177.17666404703382,test
2022-08-01,12272.0302734375,13739.869969441124,-1467.8396960036243,-0.10683068320648226,155.1234646414508,180.5011935394149,test
2022-09-01,10971.2197265625,13483.805745797315,-2512.5860192348155,-0.18634101281219861,147.46854817416485,176.77724051280686,test
2022-10-01,11405.5703125,13249.85295262539,-1844.2826401253897,-0.13919268739959523,130.82497423035755,173.3748549713268,test
2022-11-01,12030.0595703125,13126.141257420788,-1096.081687108288,-0.08350372478953971,134.7221340977845,171.57571046285835,test
2022-12-01,10939.759765625,12900.081709172558,-1960.3219435475585,-0.1519619788263572,148.02363194487677,168.28811672206442,test
2023-01-01,12101.9296875,12655.583915313422,-553.654227813422,-0.043747821634961714,137.00777125133183,164.732374781686,test
2023-02-01,12042.1201171875,12801.36068010903,-759.24056292153,-0.05930936420698241,154.94923119384703,166.8524125469963,test
2023-03-01,13181.349609375,12653.543444982914,527.8061643920864,0.04171212330261209,152.1467998731537,164.7027001338384,test
2023-04-01,13245.990234375,12309.489084220768,936.5011501542322,0.07607961173260303,170.38036202207334,159.69910275562697,test
2023-05-01,14254.08984375,12073.8804505048,2180.2093932452008,0.18057238533896935,175.40400110748635,156.2726362538401,test
2023-06-01,15179.2099609375,12005.513926842308,3173.696034095192,0.26435320082377656,189.0837611273056,155.27837895741374,test
2023-07-01,15757.0,11700.631473166386,4056.368526833614,0.34667945368045117,196.09892099569825,150.8444603100924,test
2023-08-01,15501.0703125,11792.245289488596,3708.8250230114045,0.3145138972234056,203.3991147114449,152.17680398433708,test
2023-09-01,14715.240234375,11612.516900561643,3102.7233338133574,0.2671878422552214,201.9389774583969,149.563006287854,test
2023-10-01,14409.7802734375,11337.674898802887,3072.1053746346133,0.2709643204674168,192.6507821075556,145.56596722584018,test
2023-11-01,15947.8701171875,11562.990435883947,4384.879681303553,0.3792167524151675,195.53013188298007,148.84274078020442,test
2023-12-01,16825.9296875,13185.663049543155,3640.2666379568454,0.276077632522467,213.85208201784044,172.44133844777966,test
2024-01-01,17137.240234375,13016.111339537903,4121.128894837097,0.31661752018966705,224.74587478106764,169.9755406309049,test
2024-02-01,18043.849609375,13288.748817132748,4755.100792242252,0.35782908215645226,237.56343647662328,173.9405192031103,test
2024-03-01,18254.689453125,13488.250994223807,4766.438458901193,0.3533770583704565,252.50909867832635,176.8418879520168,test
2024-04-01,17440.689453125,13654.296062741358,3786.3933903836423,0.2773041812617216,255.6395263186022,179.2566885307943,test
2024-05-01,18536.650390625,13349.402029213026,5187.248361411974,0.38857533468993677,242.5228464826315,174.8226014771809,test
2024-06-01,19682.869140625,13930.906528675532,5751.962611949468,0.4128921976548736,265.7566871094603,183.27944644343387,test
2024-07-01,19362.4296875,14083.540767002918,5278.888920497082,0.37482682855331895,287.470793402245,185.49921274149332,test
2024-08-01,19574.640625,13723.05643338266,5851.5841916173395,0.4264053142988464,270.9306206648089,180.25667356078645,test
2024-09-01,20060.689453125,14474.415663005615,5586.273790119385,0.3859412303874237,282.2655483173723,191.18372317907455,test
2024-10-01,19890.419921875,14509.973274967975,5380.446646907025,0.37081023823725134,285.3559746729726,191.70083906040273,test
2024-11-01,20930.369140625,14232.761034759384,6697.608105865616,0.4705768676582607,287.91922810273013,187.66932951858723,test
