Date,P_t,p_t,D_t,d_t,D12_t,d12_t,rf_1m_t,r_1m_t+1,rx_1m_t+1,r_12m_t+12,rf_12m_t+12,rx_12m_t+12,Δd12_t+12,d12p_t
2010-10-01,13.4869223368675,2.601720500148415,0.0209762342436974,-3.864365184798823,0.2092687551207976,-1.5641359434221813,0.00012499218815091137,0.079107413802865,0.07898242161471408,0.2624125922158841,0.0011082713590938665,0.26130432085679023,0.1241968672643825,-4.165856443570596
2010-11-01,14.561236551211472,2.678362967130185,0.0332855530462184,-3.402631818588509,0.2158481210609236,-1.5331802618555839,0.00011665986164048395,0.010786692523433122,0.010670032661792637,0.17089086433228118,0.001216597922122992,0.16967426641015818,0.1713319554685273,-4.211543228985769
2010-12-01,14.706478691127682,2.688288123980543,0.0125504302783613,-4.378000328863675,0.21791421349789838,-1.5236538097054995,0.00014165663289210744,0.03760793966545689,0.03746628303256478,0.18003701276831283,0.001283257367374435,0.17875375540093838,0.1498458305349859,-4.211941933686043
2011-01-01,15.268384735006055,2.725784333347662,0.0016432510504201,-6.411078651587505,0.21770609900210008,-1.5246092955065962,5.8331632010544744e-05,0.04944377055321119,0.04938543892120065,0.30405922637749366,0.0013082562215948601,0.3027509701558988,0.15881405504885793,-4.250393628854258
2011-02-01,15.99311391478639,2.772158249273737,0.0469437398897058,-3.058805417900375,0.22552369472163789,-1.4893300491886394,0.00013332444523447422,-0.006307790826830377,-0.006441115272064851,0.25610038730886764,0.0013999148681940604,0.25470047244067356,0.1819548210064066,-4.2614882984623765
2011-03-01,15.8790746186586,2.765002180736811,0.0135723577993697,-4.299720069353593,0.221631095456932,-1.5067410114942044,5.8331632010544744e-05,0.029458722127504812,0.029400390495494266,0.23018872886369704,0.001383249312563941,0.2288054795511331,0.1888025023407378,-4.271743192231015
2011-04-01,16.340671072017493,2.7936571578674534,0.0127678571428571,-4.360824427023282,0.232646063944327,-1.4582370191912397,2.4999687505149974e-05,0.023035085285482575,0.023010085597977424,0.24272425626494742,0.0012749245548346168,0.24144933171011282,0.15184952620236825,-4.251894177058693
2011-05-01,16.68204255799661,2.8143328449489204,0.0385996680672268,-3.2545116018429687,0.2395362690388648,-1.4290504371085613,1.6666527779430154e-05,-0.03712212246718548,-0.03713878899496491,0.32236887530750746,0.0011749312209735627,0.3211939440865339,0.17856489123925456,-4.243383282057482
2011-06-01,16.06216854891669,2.7764667273556336,0.0124159764968487,-4.388771208515948,0.24142457786239419,-1.421198161655509,3.333277779011948e-05,0.018208652933824874,0.018175320156034753,0.3953037979649598,0.0010916041371231984,0.39421219382783657,0.16148179434653742,-4.1976648890111425
2011-07-01,16.354793828794683,2.7945210549062858,0.0024789915966386,-5.999903415753869,0.2420522039128144,-1.4186018574413792,8.333298611358605e-06,0.022398819726398095,0.022390486427786738,0.3171446258404826,0.0009666129905000828,0.3161780128499825,0.16400673685565614,-4.213122912347665
2011-08-01,16.673731729693458,2.8138345307198187,0.0505380871848739,-2.9850280252873183,0.2562157808560917,-1.3617352955690971,0.00010832746570159093,-0.04750532392486412,-0.04761365139056571,0.26181882129146783,0.0009582805945611898,0.2608605406969066,0.1685926532315669,-4.175569826288916
2011-09-01,15.892237272277912,2.76583076813777,0.0083129040178571,-4.789946270529302,0.2540850508140749,-1.3700862222872146,1.6666527779430154e-05,-0.05685080421127876,-0.05686747073905819,0.12226105518801783,0.0008416226771061458,0.12141943251091168,0.2002597351101174,-4.135916990424985
